event_id,customer_id,event_time,event_name,channel,device,session_id
E11808,C100815,2025-05-20 12:25:00,app_open,campaign,Android,SC100815-3936
E2249,C100153,2025-05-20 13:32:00,signup,organic,Android,SC100153-749
E9166,C100634,2025-05-20 13:45:00,activate,paid,iOS,SC100634-3055
E11389,C100785,2025-05-20 15:18:00,kyc_approved,organic,Android,SC100785-3796
E5292,C100363,2025-05-20 16:11:00,kyc_approved,paid,Android,SC100363-1764
E3128,C100216,2025-05-20 16:47:00,topup,organic,iOS,SC100216-1042
E6608,C100454,2025-05-20 16:54:00,kyc_submit,paid,iOS,SC100454-2202
E8567,C100591,2025-05-20 18:16:00,signup,organic,iOS,SC100591-2855
E2529,C100174,2025-05-20 18:39:00,app_open,paid,iOS,SC100174-843
E10561,C100725,2025-05-20 19:23:00,savings_deposit,referral,iOS,SC100725-3520
E1399,C100095,2025-05-20 19:39:00,bill_pay,campaign,iOS,SC100095-466
E11121,C100767,2025-05-20 19:39:00,kyc_submit,paid,iOS,SC100767-3707
E8051,C100556,2025-05-20 19:46:00,kyc_approved,paid,iOS,SC100556-2683
E10363,C100710,2025-05-20 20:50:00,signup,organic,Web,SC100710-3454
E4626,C100316,2025-05-20 22:03:00,signup,organic,iOS,SC100316-1542
E11171,C100771,2025-05-20 22:24:00,activate,paid,Android,SC100771-3723
E1214,C100083,2025-05-20 23:29:00,activate,paid,Android,SC100083-404
E9185,C100635,2025-05-21 00:00:00,pay,campaign,Android,SC100635-3061
E4862,C100330,2025-05-21 00:23:00,savings_deposit,paid,Android,SC100330-1620
E3787,C100259,2025-05-21 01:47:00,app_open,organic,Android,SC100259-1262
E11804,C100814,2025-05-21 02:17:00,app_open,organic,iOS,SC100814-3934
E5709,C100392,2025-05-21 02:29:00,signup,organic,iOS,SC100392-1903
E5758,C100396,2025-05-21 02:47:00,app_open,paid,Android,SC100396-1919
E2763,C100191,2025-05-21 04:27:00,signup,organic,iOS,SC100191-921
E10039,C100689,2025-05-21 05:08:00,app_open,organic,iOS,SC100689-3346
E2092,C100143,2025-05-21 05:17:00,savings_deposit,organic,Android,SC100143-697
E11139,C100769,2025-05-21 06:56:00,kyc_approved,organic,iOS,SC100769-3713
E10239,C100702,2025-05-21 07:32:00,signup,organic,iOS,SC100702-3413
E6424,C100440,2025-05-21 08:10:00,signup,campaign,Android,SC100440-2141
E3241,C100224,2025-05-21 08:12:00,signup,organic,Android,SC100224-1080
E8449,C100584,2025-05-21 08:14:00,pay,organic,Android,SC100584-2816
E11661,C100806,2025-05-21 09:09:00,signup,paid,Android,SC100806-3887
E2188,C100149,2025-05-21 09:42:00,topup,organic,iOS,SC100149-729
E2264,C100154,2025-05-21 09:50:00,activate,organic,iOS,SC100154-754
E11427,C100788,2025-05-21 10:27:00,signup,organic,Android,SC100788-3809
E7299,C100501,2025-05-21 11:12:00,signup,organic,iOS,SC100501-2433
E11921,C100822,2025-05-21 11:58:00,signup,paid,iOS,SC100822-3973
E11763,C100812,2025-05-21 12:13:00,signup,paid,Android,SC100812-3921
E2233,C100152,2025-05-21 12:39:00,app_open,paid,iOS,SC100152-744
E371,C100025,2025-05-21 13:42:00,kyc_submit,paid,Android,SC100025-123
E7584,C100520,2025-05-21 14:20:00,activate,organic,iOS,SC100520-2528
E7109,C100490,2025-05-21 14:40:00,signup,organic,Android,SC100490-2369
E1014,C100070,2025-05-21 15:11:00,signup,referral,Android,SC100070-338
E10546,C100724,2025-05-21 15:51:00,signup,organic,iOS,SC100724-3515
E11530,C100796,2025-05-21 16:03:00,topup,organic,iOS,SC100796-3843
E4889,C100332,2025-05-21 18:47:00,kyc_approved,referral,iOS,SC100332-1629
E10456,C100717,2025-05-21 19:06:00,signup,organic,Android,SC100717-3485
E11764,C100812,2025-05-21 19:26:00,app_open,paid,iOS,SC100812-3921
E8910,C100615,2025-05-21 19:45:00,app_open,organic,iOS,SC100615-2970
E8360,C100577,2025-05-21 20:48:00,app_open,referral,iOS,SC100577-2786
E11662,C100806,2025-05-21 21:17:00,kyc_submit,paid,Android,SC100806-3887
E4791,C100326,2025-05-21 22:23:00,app_open,organic,Android,SC100326-1597
E5384,C100369,2025-05-21 22:31:00,topup,paid,Android,SC100369-1794
E9520,C100656,2025-05-21 23:07:00,app_open,organic,iOS,SC100656-3173
E11246,C100776,2025-05-21 23:25:00,kyc_submit,organic,Web,SC100776-3748
E10749,C100739,2025-05-21 23:36:00,kyc_approved,referral,iOS,SC100739-3583
E11407,C100787,2025-05-22 01:02:00,kyc_submit,referral,Android,SC100787-3802
E10398,C100713,2025-05-22 01:23:00,app_open,organic,Android,SC100713-3466
E9627,C100663,2025-05-22 01:40:00,kyc_submit,paid,Android,SC100663-3209
E11453,C100790,2025-05-22 02:25:00,signup,paid,Android,SC100790-3817
E8170,C100564,2025-05-22 02:27:00,signup,organic,iOS,SC100564-2723
E3609,C100248,2025-05-22 03:37:00,signup,organic,Android,SC100248-1203
E5076,C100347,2025-05-22 05:11:00,signup,referral,Android,SC100347-1692
E5889,C100404,2025-05-22 05:39:00,card_activate,organic,iOS,SC100404-1963
E10380,C100711,2025-05-22 06:36:00,signup,paid,Android,SC100711-3460
E3724,C100255,2025-05-22 07:45:00,topup,organic,iOS,SC100255-1241
E11316,C100780,2025-05-22 08:42:00,signup,paid,iOS,SC100780-3772
E458,C100031,2025-05-22 09:24:00,topup,referral,iOS,SC100031-152
E6609,C100454,2025-05-22 09:51:00,kyc_submit,paid,iOS,SC100454-2203
E9376,C100647,2025-05-22 09:59:00,kyc_approved,campaign,Android,SC100647-3125
E5457,C100375,2025-05-22 10:10:00,app_open,paid,Android,SC100375-1819
E5960,C100409,2025-05-22 10:52:00,pay,paid,iOS,SC100409-1986
E3109,C100215,2025-05-22 11:17:00,signup,organic,iOS,SC100215-1036
E3478,C100240,2025-05-22 12:00:00,kyc_approved,referral,Android,SC100240-1159
E10605,C100728,2025-05-22 13:23:00,bill_pay,paid,iOS,SC100728-3535
E11663,C100806,2025-05-22 13:47:00,app_open,paid,iOS,SC100806-3887
E11396,C100786,2025-05-22 13:58:00,activate,referral,Android,SC100786-3798
E7786,C100536,2025-05-22 15:47:00,app_open,organic,Android,SC100536-2595
E7843,C100540,2025-05-22 15:53:00,kyc_approved,paid,iOS,SC100540-2614
E11454,C100790,2025-05-22 15:54:00,signup,paid,Android,SC100790-3818
E4138,C100284,2025-05-22 17:00:00,bill_pay,paid,Android,SC100284-1379
E4679,C100319,2025-05-22 17:36:00,app_open,referral,Android,SC100319-1559
E11809,C100815,2025-05-22 17:57:00,signup,campaign,Android,SC100815-3936
E10327,C100707,2025-05-22 18:09:00,transfer,paid,iOS,SC100707-3442
E1930,C100130,2025-05-22 18:11:00,app_open,organic,iOS,SC100130-643
E1215,C100083,2025-05-22 18:27:00,savings_deposit,paid,iOS,SC100083-405
E311,C100022,2025-05-22 18:30:00,transfer,organic,Android,SC100022-103
E10342,C100708,2025-05-22 18:32:00,app_open,organic,iOS,SC100708-3447
E2764,C100191,2025-05-22 18:49:00,app_open,organic,iOS,SC100191-921
E11861,C100818,2025-05-22 19:06:00,app_open,paid,Android,SC100818-3953
E5385,C100369,2025-05-22 19:46:00,savings_deposit,paid,Android,SC100369-1795
E9866,C100678,2025-05-22 20:10:00,app_open,referral,Android,SC100678-3288
E9736,C100670,2025-05-22 20:39:00,kyc_approved,paid,iOS,SC100670-3245
E10788,C100743,2025-05-22 21:14:00,transfer,organic,Android,SC100743-3596
E6953,C100479,2025-05-22 21:31:00,kyc_submit,referral,Android,SC100479-2317
E8544,C100589,2025-05-22 22:30:00,kyc_approved,organic,Android,SC100589-2848
E8911,C100615,2025-05-23 00:15:00,app_open,organic,Web,SC100615-2970
E3647,C100250,2025-05-23 00:16:00,app_open,campaign,Android,SC100250-1215
E11588,C100801,2025-05-23 00:18:00,signup,organic,iOS,SC100801-3862
E10916,C100753,2025-05-23 00:39:00,transfer,paid,Web,SC100753-3638
E194,C100014,2025-05-23 01:08:00,kyc_submit,paid,Android,SC100014-64
E7979,C100551,2025-05-23 01:14:00,app_open,paid,Android,SC100551-2659
E1111,C100077,2025-05-23 03:17:00,app_open,organic,iOS,SC100077-370
E8501,C100587,2025-05-23 03:24:00,kyc_submit,paid,iOS,SC100587-2833
E11765,C100812,2025-05-23 04:11:00,signup,paid,iOS,SC100812-3921
E3303,C100229,2025-05-23 07:05:00,signup,paid,iOS,SC100229-1101
E2765,C100191,2025-05-23 07:19:00,signup,organic,iOS,SC100191-921
E8580,C100592,2025-05-23 07:36:00,pay,organic,Android,SC100592-2860
E8214,C100567,2025-05-23 07:56:00,signup,paid,Android,SC100567-2738
E11317,C100780,2025-05-23 07:58:00,savings_deposit,paid,Android,SC100780-3772
E3070,C100212,2025-05-23 09:04:00,kyc_approved,organic,iOS,SC100212-1023
E10809,C100744,2025-05-23 09:12:00,app_open,organic,iOS,SC100744-3603
E6018,C100413,2025-05-23 09:13:00,transfer,paid,Android,SC100413-2006
E330,C100023,2025-05-23 09:14:00,signup,paid,iOS,SC100023-110
E11438,C100789,2025-05-23 09:35:00,topup,campaign,iOS,SC100789-3812
E9154,C100633,2025-05-23 10:11:00,bill_pay,organic,iOS,SC100633-3051
E7455,C100510,2025-05-23 10:15:00,kyc_approved,organic,iOS,SC100510-2485
E1230,C100084,2025-05-23 11:00:00,app_open,organic,iOS,SC100084-410
E8608,C100594,2025-05-23 11:20:00,bill_pay,referral,Android,SC100594-2869
E11956,C100824,2025-05-23 11:24:00,signup,paid,Android,SC100824-3985
E9794,C100674,2025-05-23 11:51:00,signup,organic,iOS,SC100674-3264
E10303,C100705,2025-05-23 12:02:00,app_open,organic,Android,SC100705-3434
E11408,C100787,2025-05-23 12:03:00,kyc_submit,referral,Android,SC100787-3802
E7997,C100552,2025-05-23 12:22:00,app_open,organic,Android,SC100552-2665
E11785,C100813,2025-05-23 12:59:00,signup,paid,Web,SC100813-3928
E6487,C100445,2025-05-23 13:19:00,app_open,campaign,Android,SC100445-2162
E8264,C100570,2025-05-23 13:34:00,signup,organic,Android,SC100570-2754
E9286,C100642,2025-05-23 13:36:00,savings_deposit,organic,Android,SC100642-3095
E10136,C100695,2025-05-23 14:07:00,app_open,organic,Android,SC100695-3378
E11895,C100820,2025-05-23 14:24:00,signup,organic,iOS,SC100820-3965
E11589,C100801,2025-05-23 14:25:00,app_open,organic,Android,SC100801-3863
E5910,C100405,2025-05-23 14:52:00,activate,campaign,iOS,SC100405-1970
E7665,C100527,2025-05-23 16:20:00,kyc_approved,organic,Web,SC100527-2555
E8681,C100599,2025-05-23 16:27:00,app_open,organic,Android,SC100599-2893
E6004,C100412,2025-05-23 17:05:00,signup,paid,iOS,SC100412-2001
E10328,C100707,2025-05-23 18:44:00,app_open,paid,iOS,SC100707-3442
E8488,C100586,2025-05-23 20:28:00,kyc_submit,organic,iOS,SC100586-2829
E5988,C100411,2025-05-23 21:20:00,signup,organic,iOS,SC100411-1996
E4082,C100281,2025-05-23 22:16:00,app_open,organic,Android,SC100281-1360
E11043,C100762,2025-05-23 23:44:00,signup,organic,iOS,SC100762-3681
E1588,C100109,2025-05-23 23:57:00,app_open,paid,Android,SC100109-529
E10671,C100733,2025-05-24 00:34:00,kyc_submit,paid,Android,SC100733-3557
E7323,C100502,2025-05-24 01:42:00,app_open,organic,Android,SC100502-2441
E11766,C100812,2025-05-24 02:14:00,signup,paid,Android,SC100812-3922
E6291,C100431,2025-05-24 02:37:00,app_open,organic,iOS,SC100431-2097
E4462,C100304,2025-05-24 02:51:00,card_activate,organic,Android,SC100304-1487
E12008,C100829,2025-05-24 06:05:00,app_open,paid,Android,SC100829-4002
E8952,C100617,2025-05-24 06:31:00,app_open,organic,Android,SC100617-2984
E11126,C100768,2025-05-24 06:39:00,savings_deposit,paid,Web,SC100768-3708
E9126,C100629,2025-05-24 06:43:00,app_open,campaign,iOS,SC100629-3042
E8953,C100617,2025-05-24 06:46:00,signup,organic,iOS,SC100617-2984
E11379,C100784,2025-05-24 06:55:00,signup,campaign,iOS,SC100784-3793
E3627,C100249,2025-05-24 07:07:00,activate,organic,iOS,SC100249-1209
E5868,C100403,2025-05-24 07:10:00,app_open,paid,Android,SC100403-1956
E11767,C100812,2025-05-24 07:23:00,signup,paid,Android,SC100812-3922
E10908,C100752,2025-05-24 07:41:00,signup,campaign,Android,SC100752-3636
E9186,C100635,2025-05-24 08:04:00,savings_deposit,campaign,Android,SC100635-3062
E10304,C100705,2025-05-24 08:40:00,app_open,organic,iOS,SC100705-3434
E1914,C100129,2025-05-24 08:54:00,activate,organic,Android,SC100129-638
E247,C100017,2025-05-24 09:00:00,signup,organic,iOS,SC100017-82
E11522,C100795,2025-05-24 09:44:00,signup,referral,Android,SC100795-3840
E11106,C100766,2025-05-24 10:36:00,pay,campaign,Android,SC100766-3702
E10281,C100704,2025-05-24 10:54:00,bill_pay,paid,iOS,SC100704-3427
E2550,C100175,2025-05-24 12:11:00,pay,campaign,iOS,SC100175-850
E6068,C100417,2025-05-24 12:54:00,signup,campaign,iOS,SC100417-2022
E2044,C100139,2025-05-24 13:57:00,kyc_submit,referral,Android,SC100139-681
E1931,C100130,2025-05-24 13:59:00,signup,organic,Android,SC100130-643
E11938,C100823,2025-05-24 14:19:00,kyc_approved,campaign,Android,SC100823-3979
E11021,C100760,2025-05-24 14:27:00,savings_deposit,organic,iOS,SC100760-3673
E10943,C100755,2025-05-24 14:31:00,bill_pay,paid,iOS,SC100755-3647
E273,C100020,2025-05-24 14:59:00,pay,paid,iOS,SC100020-91
E7595,C100521,2025-05-24 16:36:00,app_open,paid,iOS,SC100521-2531
E7456,C100510,2025-05-24 17:09:00,signup,organic,iOS,SC100510-2485
E10871,C100748,2025-05-24 17:25:00,transfer,paid,iOS,SC100748-3623
E9889,C100680,2025-05-24 17:29:00,app_open,referral,iOS,SC100680-3296
E10466,C100718,2025-05-24 17:39:00,kyc_submit,organic,Android,SC100718-3488
E6224,C100427,2025-05-24 18:17:00,app_open,paid,Android,SC100427-2074
E3221,C100223,2025-05-24 19:10:00,bill_pay,referral,Android,SC100223-1073
E11247,C100776,2025-05-24 19:43:00,kyc_submit,organic,Android,SC100776-3749
E10516,C100722,2025-05-24 20:18:00,kyc_approved,referral,Android,SC100722-3505
E3596,C100247,2025-05-24 22:42:00,app_open,paid,Android,SC100247-1198
E1320,C100090,2025-05-24 22:46:00,signup,paid,Android,SC100090-440
E10844,C100746,2025-05-25 00:29:00,kyc_submit,organic,Android,SC100746-3614
E4361,C100297,2025-05-25 00:39:00,pay,referral,Android,SC100297-1453
E10658,C100732,2025-05-25 02:42:00,activate,paid,Android,SC100732-3552
E11718,C100809,2025-05-25 02:47:00,app_open,paid,iOS,SC100809-3906
E10825,C100745,2025-05-25 03:23:00,savings_deposit,organic,Web,SC100745-3608
E11318,C100780,2025-05-25 04:00:00,topup,paid,iOS,SC100780-3772
E12028,C100831,2025-05-25 04:00:00,app_open,organic,iOS,SC100831-4009
E4660,C100318,2025-05-25 04:00:00,savings_deposit,organic,Android,SC100318-1553
E9831,C100676,2025-05-25 04:01:00,signup,organic,iOS,SC100676-3277
E11439,C100789,2025-05-25 04:20:00,kyc_submit,campaign,iOS,SC100789-3813
E11010,C100759,2025-05-25 04:57:00,pay,organic,Android,SC100759-3670
E4033,C100278,2025-05-25 05:12:00,transfer,paid,iOS,SC100278-1344
E5869,C100403,2025-05-25 05:25:00,pay,paid,iOS,SC100403-1956
E10040,C100689,2025-05-25 05:26:00,signup,organic,Android,SC100689-3346
E10789,C100743,2025-05-25 06:03:00,savings_deposit,organic,Android,SC100743-3596
E10467,C100718,2025-05-25 06:14:00,signup,organic,Android,SC100718-3489
E9682,C100667,2025-05-25 06:45:00,kyc_approved,paid,Android,SC100667-3227
E11768,C100812,2025-05-25 08:08:00,app_open,paid,iOS,SC100812-3922
E11153,C100770,2025-05-25 08:09:00,app_open,organic,Android,SC100770-3717
E9963,C100685,2025-05-25 08:21:00,transfer,organic,Android,SC100685-3321
E6309,C100432,2025-05-25 09:26:00,kyc_submit,referral,iOS,SC100432-2103
E9049,C100625,2025-05-25 09:38:00,app_open,paid,Android,SC100625-3016
E1343,C100091,2025-05-25 09:38:00,transfer,paid,Android,SC100091-447
E11786,C100813,2025-05-25 10:15:00,kyc_submit,paid,Android,SC100813-3928
E6142,C100421,2025-05-25 10:18:00,app_open,organic,iOS,SC100421-2047
E6546,C100449,2025-05-25 10:57:00,signup,paid,iOS,SC100449-2182
E11269,C100777,2025-05-25 11:16:00,kyc_approved,paid,iOS,SC100777-3756
E10644,C100731,2025-05-25 11:52:00,signup,paid,iOS,SC100731-3548
E10858,C100747,2025-05-25 12:16:00,app_open,organic,Android,SC100747-3619
E11824,C100816,2025-05-25 12:20:00,topup,organic,Android,SC100816-3941
E210,C100015,2025-05-25 12:37:00,signup,campaign,iOS,SC100015-70
E11228,C100775,2025-05-25 13:51:00,topup,organic,iOS,SC100775-3742
E10963,C100756,2025-05-25 15:04:00,transfer,organic,iOS,SC100756-3654
E1270,C100087,2025-05-25 16:07:00,signup,referral,Android,SC100087-423
E10072,C100691,2025-05-25 16:13:00,kyc_approved,paid,Android,SC100691-3357
E2619,C100181,2025-05-25 16:59:00,kyc_approved,organic,iOS,SC100181-873
E11483,C100792,2025-05-25 17:34:00,pay,paid,Android,SC100792-3827
E10547,C100724,2025-05-25 18:32:00,app_open,organic,Android,SC100724-3515
E2015,C100137,2025-05-25 20:05:00,signup,campaign,iOS,SC100137-671
E11107,C100766,2025-05-25 21:26:00,app_open,campaign,Web,SC100766-3702
E6610,C100454,2025-05-25 21:38:00,kyc_submit,paid,Android,SC100454-2203
E11067,C100763,2025-05-25 22:12:00,app_open,campaign,iOS,SC100763-3689
E10897,C100751,2025-05-25 22:48:00,pay,referral,Android,SC100751-3632
E4863,C100330,2025-05-26 00:52:00,topup,paid,iOS,SC100330-1621
E10826,C100745,2025-05-26 01:05:00,pay,organic,Android,SC100745-3608
E7277,C100500,2025-05-26 01:28:00,topup,campaign,iOS,SC100500-2425
E9591,C100661,2025-05-26 02:45:00,savings_deposit,organic,iOS,SC100661-3197
E7340,C100504,2025-05-26 02:47:00,signup,paid,iOS,SC100504-2446
E958,C100067,2025-05-26 02:52:00,signup,paid,Android,SC100067-319
E10195,C100699,2025-05-26 04:01:00,signup,paid,iOS,SC100699-3398
E3444,C100238,2025-05-26 04:13:00,bill_pay,paid,iOS,SC100238-1148
E10109,C100693,2025-05-26 04:28:00,signup,organic,Android,SC100693-3369
E7361,C100505,2025-05-26 04:33:00,kyc_submit,organic,Android,SC100505-2453
E7811,C100537,2025-05-26 06:12:00,app_open,organic,Android,SC100537-2603
E5570,C100383,2025-05-26 06:37:00,kyc_approved,organic,Web,SC100383-1856
E11351,C100782,2025-05-26 07:59:00,topup,organic,iOS,SC100782-3783
E7378,C100506,2025-05-26 08:05:00,signup,organic,Android,SC100506-2459
E11380,C100784,2025-05-26 08:33:00,signup,campaign,iOS,SC100784-3793
E10468,C100718,2025-05-26 08:35:00,pay,organic,iOS,SC100718-3489
E6446,C100442,2025-05-26 08:46:00,app_open,organic,iOS,SC100442-2148
E10750,C100739,2025-05-26 08:48:00,bill_pay,referral,Android,SC100739-3583
E9207,C100636,2025-05-26 09:10:00,activate,referral,Android,SC100636-3069
E11508,C100794,2025-05-26 09:11:00,activate,referral,Android,SC100794-3836
E4525,C100310,2025-05-26 10:37:00,signup,paid,Web,SC100310-1508
E5851,C100402,2025-05-26 10:43:00,transfer,paid,iOS,SC100402-1950
E7233,C100498,2025-05-26 11:09:00,app_open,campaign,Android,SC100498-2411
E10672,C100733,2025-05-26 12:04:00,transfer,paid,Android,SC100733-3557
E8280,C100571,2025-05-26 12:44:00,card_activate,paid,iOS,SC100571-2760
E5618,C100386,2025-05-26 12:47:00,kyc_submit,organic,Android,SC100386-1872
E4238,C100290,2025-05-26 13:19:00,kyc_submit,organic,Android,SC100290-1412
E6999,C100482,2025-05-26 13:40:00,app_open,organic,Android,SC100482-2333
E8557,C100590,2025-05-26 13:52:00,signup,paid,iOS,SC100590-2852
E11140,C100769,2025-05-26 13:59:00,activate,organic,iOS,SC100769-3713
E7666,C100527,2025-05-26 15:01:00,savings_deposit,organic,iOS,SC100527-2555
E4627,C100316,2025-05-26 15:18:00,signup,organic,Android,SC100316-1542
E9452,C100651,2025-05-26 16:44:00,topup,referral,iOS,SC100651-3150
E7958,C100549,2025-05-26 16:57:00,app_open,paid,Android,SC100549-2652
E4403,C100300,2025-05-26 16:57:00,signup,organic,Android,SC100300-1467
E1305,C100089,2025-05-26 18:30:00,signup,organic,Android,SC100089-435
E10673,C100733,2025-05-26 19:59:00,bill_pay,paid,Android,SC100733-3557
E8450,C100584,2025-05-26 20:01:00,kyc_submit,organic,Android,SC100584-2816
E5829,C100401,2025-05-26 21:10:00,topup,organic,Android,SC100401-1943
E11847,C100817,2025-05-26 21:55:00,bill_pay,organic,Android,SC100817-3949
E11769,C100812,2025-05-26 22:10:00,app_open,paid,Android,SC100812-3923
E2902,C100200,2025-05-26 22:20:00,activate,organic,iOS,SC100200-967
E11068,C100763,2025-05-26 22:35:00,signup,campaign,iOS,SC100763-3689
E11682,C100807,2025-05-26 22:49:00,signup,organic,Android,SC100807-3894
E8663,C100598,2025-05-26 23:00:00,app_open,campaign,iOS,SC100598-2887
E6452,C100443,2025-05-26 23:21:00,signup,paid,Android,SC100443-2150
E8052,C100556,2025-05-26 23:40:00,transfer,paid,iOS,SC100556-2684
E8072,C100557,2025-05-26 23:52:00,app_open,paid,Android,SC100557-2690
E9414,C100649,2025-05-27 00:05:00,pay,organic,iOS,SC100649-3138
E9769,C100672,2025-05-27 00:09:00,activate,paid,Android,SC100672-3256
E9867,C100678,2025-05-27 00:41:00,topup,referral,Android,SC100678-3289
E11229,C100775,2025-05-27 01:53:00,signup,organic,Android,SC100775-3743
E1718,C100116,2025-05-27 01:55:00,app_open,paid,Android,SC100116-572
E8982,C100620,2025-05-27 02:00:00,bill_pay,organic,iOS,SC100620-2994
E10282,C100704,2025-05-27 02:29:00,pay,paid,Android,SC100704-3427
E7684,C100529,2025-05-27 02:57:00,signup,referral,Web,SC100529-2561
E5927,C100407,2025-05-27 03:56:00,signup,paid,Android,SC100407-1975
E2029,C100138,2025-05-27 04:22:00,bill_pay,organic,Android,SC100138-676
E3479,C100240,2025-05-27 04:49:00,kyc_submit,referral,iOS,SC100240-1159
E8294,C100573,2025-05-27 05:21:00,kyc_approved,referral,iOS,SC100573-2764
E5890,C100404,2025-05-27 05:36:00,app_open,organic,Android,SC100404-1963
E10674,C100733,2025-05-27 06:55:00,signup,paid,iOS,SC100733-3558
E11683,C100807,2025-05-27 07:26:00,kyc_submit,organic,Android,SC100807-3894
E11695,C100808,2025-05-27 08:24:00,kyc_submit,referral,Android,SC100808-3898
E10917,C100753,2025-05-27 08:50:00,activate,paid,iOS,SC100753-3639
E4124,C100283,2025-05-27 09:14:00,signup,referral,iOS,SC100283-1374
E11033,C100761,2025-05-27 09:19:00,topup,organic,iOS,SC100761-3677
E8862,C100611,2025-05-27 10:24:00,savings_deposit,campaign,Android,SC100611-2954
E6962,C100480,2025-05-27 11:23:00,signup,organic,iOS,SC100480-2320
E1996,C100136,2025-05-27 11:28:00,signup,referral,iOS,SC100136-665
E12072,C100833,2025-05-27 11:40:00,signup,paid,iOS,SC100833-4024
E2500,C100172,2025-05-27 12:00:00,kyc_approved,organic,Android,SC100172-833
E6310,C100432,2025-05-27 12:05:00,kyc_submit,referral,iOS,SC100432-2103
E8234,C100568,2025-05-27 12:12:00,app_open,paid,iOS,SC100568-2744
E390,C100027,2025-05-27 13:01:00,app_open,paid,iOS,SC100027-130
E3571,C100246,2025-05-27 15:03:00,savings_deposit,referral,Android,SC100246-1190
E11381,C100784,2025-05-27 15:55:00,app_open,campaign,iOS,SC100784-3793
E9905,C100681,2025-05-27 16:39:00,app_open,organic,iOS,SC100681-3301
E8664,C100598,2025-05-27 18:06:00,app_open,campaign,iOS,SC100598-2888
E10353,C100709,2025-05-27 19:19:00,app_open,referral,iOS,SC100709-3451
E11922,C100822,2025-05-27 19:35:00,signup,paid,Android,SC100822-3974
E10827,C100745,2025-05-27 19:41:00,transfer,organic,iOS,SC100745-3609
E11605,C100802,2025-05-27 19:50:00,signup,organic,iOS,SC100802-3868
E4781,C100325,2025-05-27 20:48:00,kyc_submit,referral,iOS,SC100325-1593
E6888,C100474,2025-05-27 21:11:00,signup,paid,iOS,SC100474-2296
E2935,C100202,2025-05-27 21:48:00,savings_deposit,organic,Android,SC100202-978
E6868,C100473,2025-05-27 21:49:00,kyc_approved,referral,iOS,SC100473-2289
E11735,C100810,2025-05-27 22:07:00,app_open,organic,iOS,SC100810-3911
E9638,C100664,2025-05-27 23:03:00,signup,organic,iOS,SC100664-3212
E9698,C100668,2025-05-27 23:35:00,bill_pay,campaign,iOS,SC100668-3232
E4864,C100330,2025-05-27 23:35:00,savings_deposit,paid,Android,SC100330-1621
E7457,C100510,2025-05-27 23:52:00,app_open,organic,Android,SC100510-2485
E10225,C100701,2025-05-28 01:22:00,kyc_submit,paid,iOS,SC100701-3408
E8626,C100595,2025-05-28 02:34:00,kyc_approved,referral,Android,SC100595-2875
E11696,C100808,2025-05-28 02:43:00,signup,referral,iOS,SC100808-3898
E9770,C100672,2025-05-28 02:58:00,activate,paid,Android,SC100672-3256
E1252,C100086,2025-05-28 03:42:00,topup,organic,Android,SC100086-417
E9008,C100622,2025-05-28 04:03:00,signup,paid,Android,SC100622-3002
E3900,C100269,2025-05-28 04:09:00,topup,organic,iOS,SC100269-1300
E4083,C100281,2025-05-28 05:22:00,app_open,organic,iOS,SC100281-1361
E9983,C100686,2025-05-28 06:43:00,activate,organic,Web,SC100686-3327
E11296,C100779,2025-05-28 07:05:00,app_open,campaign,iOS,SC100779-3765
E6275,C100430,2025-05-28 07:36:00,kyc_approved,organic,Android,SC100430-2091
E11188,C100772,2025-05-28 07:41:00,topup,referral,Android,SC100772-3729
E4313,C100294,2025-05-28 08:21:00,signup,paid,iOS,SC100294-1437
E11923,C100822,2025-05-28 09:59:00,signup,paid,Android,SC100822-3974
E6005,C100412,2025-05-28 11:23:00,activate,paid,Android,SC100412-2001
E3913,C100270,2025-05-28 12:24:00,signup,organic,iOS,SC100270-1304
E12089,C100834,2025-05-28 12:44:00,kyc_approved,organic,iOS,SC100834-4029
E5989,C100411,2025-05-28 12:49:00,app_open,organic,iOS,SC100411-1996
E11989,C100827,2025-05-28 13:32:00,app_open,referral,iOS,SC100827-3996
E9317,C100644,2025-05-28 13:59:00,app_open,organic,Android,SC100644-3105
E8983,C100620,2025-05-28 14:33:00,savings_deposit,organic,Android,SC100620-2994
E11624,C100803,2025-05-28 14:36:00,kyc_approved,paid,iOS,SC100803-3874
E10343,C100708,2025-05-28 15:05:00,pay,organic,Android,SC100708-3447
E11531,C100796,2025-05-28 15:45:00,bill_pay,organic,Android,SC100796-3843
E10457,C100717,2025-05-28 15:53:00,app_open,organic,Android,SC100717-3485
E8010,C100553,2025-05-28 16:22:00,signup,organic,Android,SC100553-2670
E12013,C100830,2025-05-28 16:32:00,kyc_submit,referral,iOS,SC100830-4004
E6439,C100441,2025-05-28 16:48:00,app_open,organic,iOS,SC100441-2146
E9783,C100673,2025-05-28 17:05:00,kyc_submit,organic,Android,SC100673-3261
E8171,C100564,2025-05-28 17:06:00,app_open,organic,iOS,SC100564-2723
E6646,C100456,2025-05-28 17:21:00,bill_pay,organic,iOS,SC100456-2215
E5106,C100349,2025-05-28 18:21:00,topup,organic,iOS,SC100349-1702
E12029,C100831,2025-05-28 19:32:00,signup,organic,Android,SC100831-4009
E6471,C100444,2025-05-28 20:13:00,transfer,organic,Android,SC100444-2157
