txn_id,customer_id,txn_time,product,amount,fee,merchant_category,card_present,status,region,channel
T6189,C100658,2025-06-04 14:56:00,transfer,40.26,0.08,groceries,True,COMPLETED,Hanoi,paid
T6797,C100729,2025-06-04 15:21:00,pay,19.64,0.1,other,True,COMPLETED,Hanoi,paid
T2758,C100297,2025-06-04 15:44:00,pay,32.47,0.16,health,False,FAILED,HCMC,referral
T7178,C100761,2025-06-04 16:12:00,transfer,28.66,0.06,groceries,False,COMPLETED,HCMC,organic
T7156,C100760,2025-06-04 16:17:00,bill_pay,35.95,0.11,transport,False,COMPLETED,DaNang,organic
T1439,C100166,2025-06-04 16:35:00,invest,19.96,0.01,education,True,COMPLETED,HCMC,referral
T7349,C100774,2025-06-04 17:24:00,pay,26.53,0.13,food_delivery,False,COMPLETED,CanTho,paid
T6652,C100718,2025-06-04 18:05:00,topup,16.29,0.02,electronics,True,COMPLETED,HCMC,organic
T6641,C100712,2025-06-04 18:25:00,transfer,23.48,0.05,transport,True,COMPLETED,CanTho,paid
T6833,C100732,2025-06-04 18:55:00,transfer,25.21,0.05,health,True,COMPLETED,Hanoi,paid
T1713,C100195,2025-06-04 19:14:00,transfer,10.73,0.02,food_delivery,True,COMPLETED,Hanoi,referral
T6582,C100704,2025-06-04 19:23:00,savings,12.92,0.0,fashion,False,COMPLETED,HaiPhong,paid
T6510,C100691,2025-06-04 20:11:00,pay,20.63,0.1,health,False,COMPLETED,Hanoi,paid
T6642,C100712,2025-06-04 20:23:00,topup,21.95,0.02,health,False,COMPLETED,CanTho,paid
T3282,C100348,2025-06-04 20:37:00,savings,27.85,0.0,entertainment,False,COMPLETED,HCMC,paid
T2261,C100256,2025-06-05 09:03:00,pay,132.57,0.66,other,False,COMPLETED,HCMC,organic
T37,C100009,2025-06-05 09:07:00,pay,31.57,0.16,groceries,True,COMPLETED,Hanoi,organic
T4698,C100501,2025-06-05 09:19:00,savings,14.01,0.0,transport,False,COMPLETED,HCMC,organic
T6021,C100641,2025-06-05 09:55:00,transfer,18.72,0.04,other,True,COMPLETED,CanTho,organic
T5399,C100575,2025-06-05 10:44:00,pay,20.41,0.1,other,True,COMPLETED,HCMC,referral
T4976,C100533,2025-06-05 12:13:00,transfer,82.4,0.16,transport,False,COMPLETED,Hanoi,paid
T399,C100042,2025-06-05 12:22:00,savings,39.23,0.0,groceries,True,COMPLETED,HCMC,organic
T6815,C100730,2025-06-05 12:43:00,pay,16.16,0.08,health,True,COMPLETED,DaNang,organic
T6917,C100739,2025-06-05 12:46:00,bill_pay,20.04,0.06,fashion,True,COMPLETED,HCMC,referral
T7060,C100753,2025-06-05 12:52:00,pay,6.22,0.03,transport,False,COMPLETED,Hanoi,paid
T7298,C100769,2025-06-05 13:11:00,transfer,43.66,0.09,groceries,False,FAILED,Hanoi,organic
T5215,C100556,2025-06-05 13:33:00,savings,53.7,0.0,other,True,FAILED,Hanoi,paid
T6245,C100666,2025-06-05 14:06:00,transfer,14.67,0.03,utilities,True,COMPLETED,Hanoi,paid
T6342,C100679,2025-06-05 15:47:00,pay,12.32,0.06,other,False,COMPLETED,HCMC,referral
T692,C100072,2025-06-05 16:04:00,transfer,29.46,0.06,health,True,COMPLETED,HCMC,organic
T7820,C100835,2025-06-05 17:13:00,transfer,18.6,0.04,electronics,False,COMPLETED,DaNang,organic
T6578,C100704,2025-06-05 17:15:00,savings,17.18,0.0,food_delivery,True,FAILED,HaiPhong,paid
T4602,C100488,2025-06-05 17:19:00,transfer,19.42,0.04,fashion,True,COMPLETED,CanTho,organic
T5221,C100556,2025-06-05 18:12:00,pay,6.22,0.03,electronics,False,FAILED,Hanoi,paid
T1652,C100186,2025-06-05 18:29:00,transfer,3.0,0.01,utilities,True,COMPLETED,HCMC,referral
T7442,C100785,2025-06-05 18:55:00,savings,44.84,0.0,food_delivery,False,COMPLETED,Hanoi,organic
T5431,C100580,2025-06-05 18:55:00,invest,5.94,0.0,food_delivery,True,COMPLETED,Hanoi,referral
T5762,C100614,2025-06-05 19:19:00,transfer,57.42,0.11,transport,False,COMPLETED,HCMC,organic
T7449,C100785,2025-06-05 19:40:00,transfer,42.02,0.08,groceries,False,COMPLETED,Hanoi,organic
T5361,C100572,2025-06-05 19:40:00,pay,20.67,0.1,other,False,COMPLETED,HCMC,organic
T6217,C100660,2025-06-05 19:51:00,savings,32.44,0.0,education,False,COMPLETED,HCMC,organic
T7405,C100782,2025-06-05 20:42:00,transfer,61.94,0.12,education,True,COMPLETED,HCMC,organic
T7633,C100803,2025-06-06 09:42:00,pay,19.99,0.1,utilities,False,COMPLETED,Hanoi,paid
T3574,C100374,2025-06-06 10:19:00,transfer,66.46,0.13,transport,True,COMPLETED,Hanoi,referral
T1064,C100119,2025-06-06 10:27:00,pay,45.12,0.23,fashion,False,COMPLETED,CanTho,organic
T1853,C100208,2025-06-06 10:44:00,bill_pay,25.3,0.08,entertainment,False,COMPLETED,Hanoi,organic
T2827,C100301,2025-06-06 11:00:00,savings,24.64,0.0,other,False,COMPLETED,HCMC,organic
T5405,C100576,2025-06-06 11:29:00,pay,31.74,0.16,electronics,True,COMPLETED,HCMC,referral
T3787,C100397,2025-06-06 11:35:00,bill_pay,27.16,0.08,health,True,COMPLETED,HCMC,paid
T3650,C100386,2025-06-06 12:18:00,pay,55.77,0.28,electronics,False,COMPLETED,HCMC,organic
T7728,C100819,2025-06-06 12:39:00,pay,19.39,0.1,health,False,COMPLETED,HCMC,campaign
T842,C100091,2025-06-06 13:21:00,savings,66.68,0.0,transport,False,COMPLETED,Hanoi,paid
T4298,C100451,2025-06-06 13:21:00,transfer,47.12,0.09,fashion,False,COMPLETED,Hanoi,organic
T6086,C100646,2025-06-06 13:26:00,topup,41.77,0.04,entertainment,True,COMPLETED,Hanoi,paid
T7561,C100798,2025-06-06 13:36:00,bill_pay,60.38,0.18,other,False,COMPLETED,HCMC,campaign
T4482,C100478,2025-06-06 13:43:00,invest,57.25,0.03,transport,False,COMPLETED,HCMC,organic
T3567,C100374,2025-06-06 14:50:00,pay,22.3,0.11,other,True,COMPLETED,Hanoi,referral
T7267,C100767,2025-06-06 15:30:00,savings,38.3,0.0,food_delivery,False,COMPLETED,Hanoi,paid
T6287,C100670,2025-06-06 16:24:00,pay,4.61,0.02,health,False,COMPLETED,HCMC,paid
T5718,C100605,2025-06-06 16:28:00,transfer,6.68,0.01,health,True,COMPLETED,Hanoi,campaign
T2072,C100237,2025-06-06 16:35:00,savings,110.02,0.0,other,False,COMPLETED,HCMC,campaign
T7049,C100751,2025-06-06 17:41:00,topup,27.77,0.03,utilities,False,COMPLETED,HCMC,referral
T2664,C100291,2025-06-06 18:24:00,transfer,44.51,0.09,electronics,True,COMPLETED,HCMC,organic
T6572,C100704,2025-06-06 19:28:00,pay,37.78,0.19,other,False,COMPLETED,HaiPhong,paid
T6522,C100691,2025-06-06 19:28:00,transfer,134.58,0.27,utilities,True,COMPLETED,Hanoi,paid
T7841,C100837,2025-06-06 20:00:00,pay,7.77,0.04,electronics,True,COMPLETED,HaiPhong,organic
T6477,C100687,2025-06-06 20:52:00,invest,18.49,0.01,electronics,True,COMPLETED,Hanoi,campaign
T7211,C100765,2025-06-07 09:36:00,pay,14.79,0.07,utilities,False,COMPLETED,HCMC,paid
T4799,C100516,2025-06-07 10:12:00,transfer,127.47,0.25,fashion,False,COMPLETED,Hanoi,referral
T7098,C100755,2025-06-07 11:05:00,topup,32.36,0.03,groceries,True,COMPLETED,DaNang,paid
T6801,C100730,2025-06-07 11:24:00,savings,30.82,0.0,other,True,COMPLETED,DaNang,organic
T7882,C100841,2025-06-07 12:04:00,savings,11.38,0.0,transport,True,COMPLETED,HCMC,organic
T6564,C100697,2025-06-07 12:07:00,transfer,10.26,0.02,utilities,False,COMPLETED,Hanoi,campaign
T6464,C100687,2025-06-07 12:22:00,savings,54.26,0.0,transport,False,COMPLETED,Hanoi,campaign
T4025,C100420,2025-06-07 12:35:00,transfer,20.58,0.04,fashion,True,COMPLETED,HCMC,organic
T3288,C100348,2025-06-07 12:46:00,pay,28.06,0.14,transport,True,COMPLETED,HCMC,paid
T3544,C100372,2025-06-07 13:03:00,transfer,16.2,0.03,education,True,COMPLETED,HCMC,referral
T5695,C100604,2025-06-07 13:17:00,savings,19.6,0.0,transport,True,COMPLETED,DaNang,organic
T7424,C100783,2025-06-07 14:17:00,pay,6.48,0.03,health,False,COMPLETED,Hanoi,paid
T5264,C100561,2025-06-07 14:26:00,topup,42.75,0.04,entertainment,False,COMPLETED,CanTho,paid
T7066,C100753,2025-06-07 14:29:00,bill_pay,157.74,0.47,utilities,False,FAILED,Hanoi,paid
T7810,C100835,2025-06-07 14:45:00,transfer,70.0,0.14,health,False,COMPLETED,DaNang,organic
T7360,C100775,2025-06-07 15:27:00,pay,12.06,0.06,other,False,COMPLETED,DaNang,organic
T7799,C100832,2025-06-07 16:36:00,pay,66.81,0.33,transport,False,COMPLETED,HCMC,referral
T6856,C100734,2025-06-07 17:10:00,transfer,65.37,0.13,transport,True,COMPLETED,HCMC,organic
T7607,C100802,2025-06-07 17:15:00,transfer,23.64,0.05,fashion,False,COMPLETED,Hanoi,organic
T775,C100081,2025-06-07 17:20:00,pay,17.92,0.09,groceries,False,COMPLETED,HCMC,organic
T3376,C100357,2025-06-07 17:23:00,savings,22.32,0.0,electronics,True,COMPLETED,DaNang,campaign
T1296,C100143,2025-06-07 17:46:00,savings,76.81,0.0,entertainment,True,COMPLETED,HCMC,organic
T2372,C100265,2025-06-07 19:31:00,transfer,65.59,0.13,health,False,COMPLETED,Hanoi,organic
T4891,C100524,2025-06-07 20:01:00,pay,56.83,0.28,electronics,False,COMPLETED,HCMC,organic
T7812,C100835,2025-06-07 20:02:00,pay,12.77,0.06,groceries,False,COMPLETED,DaNang,organic
T2305,C100258,2025-06-07 20:03:00,transfer,65.24,0.13,groceries,True,COMPLETED,HCMC,paid
T6060,C100645,2025-06-07 20:15:00,pay,23.48,0.12,other,False,COMPLETED,HCMC,organic
T6898,C100738,2025-06-08 09:57:00,pay,40.73,0.2,utilities,True,COMPLETED,HCMC,organic
T7333,C100771,2025-06-08 09:58:00,transfer,26.83,0.05,food_delivery,False,COMPLETED,DaNang,paid
T3158,C100334,2025-06-08 10:03:00,transfer,8.25,0.02,electronics,False,COMPLETED,HCMC,organic
T5338,C100571,2025-06-08 10:11:00,transfer,55.3,0.11,food_delivery,False,COMPLETED,HCMC,paid
T7189,C100762,2025-06-08 10:23:00,pay,9.81,0.05,education,False,COMPLETED,Hanoi,organic
T2192,C100249,2025-06-08 12:42:00,invest,25.59,0.01,food_delivery,True,COMPLETED,HCMC,organic
T7251,C100766,2025-06-08 12:54:00,bill_pay,7.49,0.02,groceries,True,COMPLETED,HCMC,campaign
T7139,C100757,2025-06-08 13:04:00,pay,26.82,0.13,transport,False,FAILED,Hanoi,referral
T1454,C100167,2025-06-08 13:08:00,pay,19.86,0.1,electronics,False,COMPLETED,DaNang,paid
T5656,C100602,2025-06-08 13:08:00,pay,16.33,0.08,food_delivery,False,COMPLETED,HCMC,paid
T7410,C100782,2025-06-08 13:09:00,pay,89.81,0.45,entertainment,False,COMPLETED,HCMC,organic
T2125,C100239,2025-06-08 13:12:00,transfer,100.1,0.2,fashion,True,COMPLETED,HaiPhong,organic
T6771,C100728,2025-06-08 13:34:00,bill_pay,11.42,0.03,education,True,COMPLETED,HaiPhong,paid
T768,C100081,2025-06-08 14:01:00,transfer,72.92,0.15,utilities,False,COMPLETED,HCMC,organic
T3209,C100340,2025-06-08 14:53:00,transfer,23.55,0.05,education,False,COMPLETED,HCMC,organic
T3770,C100397,2025-06-08 15:02:00,pay,26.02,0.13,health,True,COMPLETED,HCMC,paid
T6716,C100723,2025-06-08 15:48:00,bill_pay,23.26,0.07,groceries,True,COMPLETED,HCMC,referral
T5333,C100571,2025-06-08 16:32:00,transfer,24.27,0.05,other,False,COMPLETED,HCMC,paid
T5820,C100622,2025-06-08 16:58:00,pay,34.16,0.17,electronics,False,COMPLETED,HCMC,paid
T4973,C100533,2025-06-08 17:00:00,pay,30.22,0.15,groceries,False,COMPLETED,Hanoi,paid
T3819,C100401,2025-06-08 17:01:00,pay,59.61,0.3,utilities,False,COMPLETED,DaNang,organic
T7654,C100813,2025-06-08 18:21:00,pay,16.21,0.08,other,False,COMPLETED,HCMC,paid
T7598,C100802,2025-06-08 19:17:00,transfer,80.19,0.16,transport,False,COMPLETED,Hanoi,organic
T2408,C100267,2025-06-08 19:30:00,pay,45.22,0.23,education,True,COMPLETED,HCMC,organic
T7260,C100766,2025-06-08 19:33:00,transfer,9.45,0.02,food_delivery,False,COMPLETED,HCMC,campaign
T6624,C100712,2025-06-08 19:37:00,savings,11.94,0.0,education,True,COMPLETED,CanTho,paid
T3706,C100390,2025-06-08 20:11:00,transfer,5.16,0.01,utilities,False,COMPLETED,HCMC,paid
T5744,C100611,2025-06-08 20:57:00,pay,31.1,0.16,electronics,False,COMPLETED,HCMC,campaign
T3994,C100419,2025-06-09 09:36:00,pay,34.63,0.17,utilities,True,COMPLETED,Hanoi,referral
T6414,C100683,2025-06-09 09:44:00,transfer,42.28,0.08,utilities,False,COMPLETED,HCMC,organic
T7874,C100839,2025-06-09 09:49:00,transfer,39.85,0.08,utilities,False,COMPLETED,Hanoi,organic
T2478,C100271,2025-06-09 10:20:00,transfer,4.58,0.01,education,False,COMPLETED,HCMC,paid
T1236,C100134,2025-06-09 10:26:00,savings,14.82,0.0,electronics,False,COMPLETED,HCMC,organic
T7266,C100767,2025-06-09 10:31:00,pay,18.57,0.09,electronics,True,COMPLETED,Hanoi,paid
T5921,C100633,2025-06-09 10:40:00,transfer,22.56,0.05,electronics,True,COMPLETED,HCMC,organic
T1120,C100123,2025-06-09 10:40:00,transfer,12.93,0.03,health,True,COMPLETED,Hanoi,organic
T7535,C100797,2025-06-09 10:44:00,transfer,33.24,0.07,fashion,False,COMPLETED,DaNang,organic
T4347,C100458,2025-06-09 10:47:00,bill_pay,22.07,0.07,health,False,COMPLETED,HCMC,referral
T6080,C100646,2025-06-09 10:56:00,transfer,24.77,0.05,other,False,COMPLETED,Hanoi,paid
T4723,C100505,2025-06-09 11:17:00,pay,39.61,0.2,health,True,COMPLETED,HCMC,organic
T4455,C100475,2025-06-09 11:39:00,transfer,10.14,0.02,health,True,COMPLETED,HCMC,paid
T1136,C100128,2025-06-09 12:18:00,pay,153.29,0.77,transport,False,COMPLETED,HCMC,organic
T3640,C100385,2025-06-09 13:21:00,pay,35.36,0.18,transport,False,COMPLETED,Hanoi,referral
T6636,C100712,2025-06-09 13:51:00,pay,13.58,0.07,fashion,False,COMPLETED,CanTho,paid
T5355,C100572,2025-06-09 13:55:00,invest,19.26,0.01,health,False,COMPLETED,HCMC,organic
T6048,C100645,2025-06-09 14:02:00,transfer,19.2,0.04,health,True,COMPLETED,HCMC,organic
T4115,C100427,2025-06-09 16:40:00,savings,14.95,0.0,transport,True,COMPLETED,HCMC,paid
T6335,C100678,2025-06-09 17:11:00,pay,36.02,0.18,fashion,True,COMPLETED,HCMC,referral
T7104,C100755,2025-06-09 17:32:00,pay,18.39,0.09,utilities,True,COMPLETED,DaNang,paid
T6813,C100730,2025-06-09 18:11:00,pay,99.94,0.5,electronics,True,FAILED,DaNang,organic
T1981,C100223,2025-06-09 18:14:00,invest,38.82,0.02,transport,False,FAILED,HCMC,referral
T1548,C100175,2025-06-09 18:35:00,pay,43.04,0.22,transport,True,COMPLETED,HaiPhong,campaign
T3821,C100401,2025-06-09 19:18:00,bill_pay,63.61,0.19,food_delivery,True,COMPLETED,DaNang,organic
T6726,C100725,2025-06-09 19:55:00,pay,47.09,0.24,utilities,True,COMPLETED,HCMC,referral
T6751,C100726,2025-06-09 20:13:00,savings,12.22,0.0,education,False,COMPLETED,Hanoi,organic
T2679,C100293,2025-06-09 20:50:00,transfer,22.73,0.05,health,False,COMPLETED,Hanoi,paid
T7467,C100786,2025-06-09 20:57:00,transfer,6.52,0.01,groceries,True,COMPLETED,HCMC,referral
T1813,C100205,2025-06-10 09:07:00,pay,10.01,0.05,entertainment,False,COMPLETED,HCMC,organic
T7023,C100750,2025-06-10 09:10:00,pay,16.77,0.08,electronics,False,COMPLETED,HCMC,organic
T1539,C100173,2025-06-10 09:54:00,savings,54.32,0.0,electronics,False,COMPLETED,HCMC,organic
T7559,C100798,2025-06-10 10:19:00,invest,17.04,0.01,health,False,COMPLETED,HCMC,campaign
T6656,C100718,2025-06-10 10:20:00,topup,32.81,0.03,utilities,True,COMPLETED,HCMC,organic
T5743,C100611,2025-06-10 10:27:00,pay,46.51,0.23,other,False,COMPLETED,HCMC,campaign
T5225,C100556,2025-06-10 10:30:00,pay,6.63,0.03,food_delivery,False,COMPLETED,Hanoi,paid
T7831,C100837,2025-06-10 10:30:00,pay,8.86,0.04,health,True,COMPLETED,HaiPhong,organic
T7791,C100832,2025-06-10 11:36:00,pay,118.75,0.59,entertainment,True,COMPLETED,HCMC,referral
T2554,C100278,2025-06-10 12:13:00,pay,61.95,0.31,utilities,False,COMPLETED,HCMC,paid
T5207,C100556,2025-06-10 12:25:00,transfer,12.1,0.02,utilities,True,COMPLETED,Hanoi,paid
T6142,C100650,2025-06-10 12:51:00,savings,13.13,0.0,groceries,False,COMPLETED,CanTho,referral
T2741,C100295,2025-06-10 13:11:00,transfer,83.11,0.17,other,False,COMPLETED,HCMC,paid
T6784,C100729,2025-06-10 13:31:00,transfer,16.42,0.03,food_delivery,False,COMPLETED,Hanoi,paid
T5871,C100626,2025-06-10 13:58:00,pay,147.13,0.74,fashion,False,COMPLETED,HCMC,referral
T3975,C100415,2025-06-10 14:15:00,pay,23.21,0.12,entertainment,False,COMPLETED,HCMC,organic
T7238,C100766,2025-06-10 14:43:00,pay,44.99,0.22,entertainment,False,COMPLETED,HCMC,campaign
T5184,C100552,2025-06-10 15:02:00,savings,19.5,0.0,electronics,False,COMPLETED,HCMC,organic
T4232,C100440,2025-06-10 15:06:00,transfer,14.12,0.03,groceries,True,COMPLETED,CanTho,campaign
T4546,C100484,2025-06-10 15:14:00,transfer,33.46,0.07,electronics,False,COMPLETED,HCMC,referral
T3259,C100343,2025-06-10 16:33:00,savings,49.65,0.0,other,True,COMPLETED,Hanoi,campaign
T7548,C100797,2025-06-10 17:54:00,pay,40.77,0.2,health,True,COMPLETED,DaNang,organic
T3662,C100386,2025-06-10 18:30:00,transfer,8.77,0.02,utilities,True,COMPLETED,HCMC,organic
T5999,C100637,2025-06-10 19:23:00,pay,56.29,0.28,electronics,False,COMPLETED,Hanoi,organic
T6779,C100729,2025-06-10 19:27:00,pay,17.05,0.09,fashion,False,COMPLETED,Hanoi,paid
T7072,C100753,2025-06-10 19:39:00,savings,47.56,0.0,entertainment,True,COMPLETED,Hanoi,paid
T7748,C100821,2025-06-10 19:44:00,pay,27.92,0.14,transport,False,COMPLETED,HCMC,organic
T3427,C100360,2025-06-10 20:01:00,transfer,9.09,0.02,groceries,False,COMPLETED,HaiPhong,campaign
T3170,C100337,2025-06-10 20:11:00,pay,72.39,0.36,education,True,COMPLETED,CanTho,referral
T1210,C100132,2025-06-10 20:22:00,pay,10.56,0.05,other,True,FAILED,Hanoi,paid
T1377,C100157,2025-06-11 09:11:00,pay,11.73,0.06,electronics,False,COMPLETED,Hanoi,referral
T1436,C100166,2025-06-11 09:15:00,transfer,22.31,0.04,health,True,COMPLETED,HCMC,referral
T2672,C100291,2025-06-11 09:44:00,savings,13.05,0.0,food_delivery,False,COMPLETED,HCMC,organic
T5844,C100623,2025-06-11 09:52:00,bill_pay,22.75,0.07,electronics,False,COMPLETED,HCMC,paid
T6596,C100707,2025-06-11 09:53:00,bill_pay,37.56,0.11,health,True,COMPLETED,HCMC,paid
T4887,C100524,2025-06-11 09:57:00,bill_pay,15.09,0.05,education,False,COMPLETED,HCMC,organic
T7247,C100766,2025-06-11 10:20:00,transfer,30.59,0.06,education,False,COMPLETED,HCMC,campaign
T5686,C100603,2025-06-11 10:22:00,bill_pay,28.05,0.08,transport,False,COMPLETED,HCMC,organic
T2307,C100258,2025-06-11 10:22:00,pay,25.84,0.13,fashion,False,COMPLETED,HCMC,paid
T4615,C100489,2025-06-11 10:31:00,transfer,53.77,0.11,transport,False,COMPLETED,Hanoi,organic
T7329,C100771,2025-06-11 10:49:00,pay,56.16,0.28,fashion,True,COMPLETED,DaNang,paid
T6590,C100706,2025-06-11 11:46:00,transfer,52.68,0.11,other,False,COMPLETED,Hanoi,referral
T7897,C100846,2025-06-11 11:56:00,transfer,15.46,0.03,transport,False,COMPLETED,Hanoi,organic
T7573,C100798,2025-06-11 12:14:00,bill_pay,39.59,0.12,entertainment,True,COMPLETED,HCMC,campaign
T2189,C100249,2025-06-11 12:46:00,savings,65.08,0.0,education,False,COMPLETED,HCMC,organic
T530,C100049,2025-06-11 12:57:00,pay,47.9,0.24,fashion,False,COMPLETED,HCMC,referral
T3488,C100367,2025-06-11 13:13:00,savings,12.3,0.0,food_delivery,True,COMPLETED,HCMC,paid
T6438,C100685,2025-06-11 13:16:00,savings,27.38,0.0,education,False,COMPLETED,HCMC,organic
T7814,C100835,2025-06-11 13:39:00,transfer,4.32,0.01,entertainment,False,COMPLETED,DaNang,organic
T5864,C100626,2025-06-11 13:40:00,pay,34.01,0.17,education,False,COMPLETED,HCMC,referral
T2247,C100256,2025-06-11 13:42:00,pay,14.09,0.07,health,True,COMPLETED,HCMC,organic
T798,C100085,2025-06-11 14:21:00,transfer,35.65,0.07,electronics,False,COMPLETED,HCMC,organic
T7614,C100803,2025-06-11 14:30:00,savings,36.77,0.0,health,False,COMPLETED,Hanoi,paid
T7451,C100785,2025-06-11 15:25:00,pay,32.93,0.16,utilities,False,COMPLETED,Hanoi,organic
T7836,C100837,2025-06-11 15:42:00,pay,10.88,0.05,fashion,True,COMPLETED,HaiPhong,organic
T6231,C100661,2025-06-11 15:44:00,pay,59.94,0.3,health,False,COMPLETED,HCMC,organic
T1250,C100138,2025-06-11 16:03:00,bill_pay,14.58,0.04,entertainment,True,COMPLETED,Hanoi,organic
T3644,C100386,2025-06-11 16:40:00,pay,20.4,0.1,entertainment,False,COMPLETED,HCMC,organic
T7593,C100802,2025-06-11 17:20:00,savings,49.83,0.0,food_delivery,True,COMPLETED,Hanoi,organic
T6997,C100748,2025-06-11 17:27:00,transfer,43.22,0.09,education,False,COMPLETED,Hanoi,paid
T3634,C100385,2025-06-11 17:39:00,topup,67.51,0.07,groceries,True,COMPLETED,Hanoi,referral
T4931,C100527,2025-06-11 17:50:00,transfer,26.16,0.05,fashion,True,COMPLETED,HCMC,organic
T4852,C100520,2025-06-11 18:03:00,bill_pay,52.6,0.16,food_delivery,False,COMPLETED,HCMC,organic
T6000,C100637,2025-06-11 19:11:00,pay,65.61,0.33,food_delivery,False,COMPLETED,Hanoi,organic
T861,C100093,2025-06-11 19:14:00,transfer,46.05,0.09,utilities,False,COMPLETED,Hanoi,organic
T6375,C100681,2025-06-11 19:20:00,savings,21.28,0.0,fashion,False,COMPLETED,HCMC,organic
T7083,C100753,2025-06-11 19:29:00,savings,37.27,0.0,health,True,COMPLETED,Hanoi,paid
T5503,C100588,2025-06-11 19:31:00,savings,47.52,0.0,groceries,True,COMPLETED,HCMC,organic
T5824,C100622,2025-06-11 19:35:00,transfer,103.18,0.21,entertainment,True,COMPLETED,HCMC,paid
T7740,C100820,2025-06-11 19:39:00,transfer,46.36,0.09,electronics,True,COMPLETED,Hanoi,organic
T7491,C100791,2025-06-11 19:59:00,bill_pay,6.77,0.02,entertainment,False,COMPLETED,HCMC,referral
T7632,C100803,2025-06-11 20:09:00,savings,73.13,0.0,transport,False,COMPLETED,Hanoi,paid
T4995,C100534,2025-06-11 20:24:00,topup,20.71,0.02,other,True,COMPLETED,HaiPhong,organic
T7096,C100755,2025-06-11 20:41:00,savings,43.95,0.0,entertainment,True,COMPLETED,DaNang,paid
T1035,C100118,2025-06-11 20:44:00,bill_pay,40.47,0.12,transport,False,COMPLETED,Hanoi,organic
T7525,C100796,2025-06-11 20:45:00,pay,26.72,0.13,groceries,False,COMPLETED,DaNang,organic
T4934,C100527,2025-06-12 09:26:00,savings,26.88,0.0,utilities,True,COMPLETED,HCMC,organic
T7818,C100835,2025-06-12 09:26:00,transfer,41.74,0.08,groceries,True,COMPLETED,DaNang,organic
T3352,C100354,2025-06-12 09:56:00,pay,11.12,0.06,entertainment,True,COMPLETED,HCMC,paid
T5996,C100637,2025-06-12 10:33:00,pay,84.11,0.42,fashion,False,COMPLETED,Hanoi,organic
T7866,C100839,2025-06-12 10:55:00,transfer,25.43,0.05,utilities,True,COMPLETED,Hanoi,organic
T2280,C100257,2025-06-12 11:16:00,pay,43.03,0.22,transport,False,COMPLETED,DaNang,paid
T6402,C100683,2025-06-12 11:42:00,pay,44.51,0.22,utilities,True,COMPLETED,HCMC,organic
T7830,C100837,2025-06-12 12:02:00,pay,90.88,0.45,health,False,COMPLETED,HaiPhong,organic
T3783,C100397,2025-06-12 12:27:00,topup,47.86,0.05,utilities,True,FAILED,HCMC,paid
T3656,C100386,2025-06-12 12:57:00,transfer,13.2,0.03,health,False,COMPLETED,HCMC,organic
T3865,C100405,2025-06-12 13:06:00,savings,44.17,0.0,other,False,COMPLETED,HCMC,campaign
T7707,C100818,2025-06-12 13:16:00,transfer,47.04,0.09,utilities,True,COMPLETED,Hanoi,paid
T5586,C100594,2025-06-12 13:37:00,transfer,34.62,0.07,entertainment,False,COMPLETED,Hanoi,referral
T3276,C100346,2025-06-12 13:38:00,bill_pay,13.57,0.04,other,False,COMPLETED,HCMC,organic
T354,C100038,2025-06-12 14:55:00,savings,37.57,0.0,electronics,False,COMPLETED,HCMC,organic
T6692,C100721,2025-06-12 15:57:00,pay,29.7,0.15,fashion,True,COMPLETED,HCMC,campaign
T7309,C100769,2025-06-12 16:07:00,savings,58.27,0.0,groceries,False,COMPLETED,Hanoi,organic
T2334,C100261,2025-06-12 16:30:00,pay,4.13,0.02,electronics,False,COMPLETED,HCMC,organic
T5837,C100623,2025-06-12 16:59:00,transfer,20.49,0.04,fashion,True,COMPLETED,HCMC,paid
T5380,C100575,2025-06-12 17:00:00,transfer,18.27,0.04,electronics,True,COMPLETED,HCMC,referral
T6431,C100685,2025-06-12 17:43:00,transfer,33.79,0.07,utilities,True,COMPLETED,HCMC,organic
T7038,C100751,2025-06-12 17:57:00,transfer,48.2,0.1,entertainment,True,COMPLETED,HCMC,referral
T4701,C100501,2025-06-12 18:05:00,pay,26.51,0.13,transport,True,COMPLETED,HCMC,organic
T6541,C100695,2025-06-12 18:57:00,transfer,70.57,0.14,groceries,False,COMPLETED,HCMC,organic
T3136,C100331,2025-06-12 19:04:00,transfer,6.78,0.01,entertainment,False,COMPLETED,Hanoi,campaign
T7289,C100769,2025-06-12 19:43:00,pay,4.75,0.02,education,True,COMPLETED,Hanoi,organic
T960,C100107,2025-06-12 19:58:00,transfer,27.99,0.06,utilities,False,COMPLETED,HCMC,referral
T7856,C100839,2025-06-12 20:08:00,transfer,66.59,0.13,groceries,False,COMPLETED,Hanoi,organic
T3032,C100320,2025-06-12 20:43:00,pay,51.71,0.26,entertainment,True,COMPLETED,CanTho,organic
T7739,C100820,2025-06-13 09:28:00,pay,19.37,0.1,transport,False,COMPLETED,Hanoi,organic
T6379,C100681,2025-06-13 09:33:00,pay,13.36,0.07,health,True,COMPLETED,HCMC,organic
T1201,C100132,2025-06-13 09:44:00,savings,15.58,0.0,fashion,True,COMPLETED,Hanoi,paid
T6462,C100687,2025-06-13 10:08:00,bill_pay,13.74,0.04,education,False,COMPLETED,Hanoi,campaign
T4875,C100523,2025-06-13 10:43:00,savings,13.26,0.0,transport,True,COMPLETED,HCMC,referral
